Row	intdayDOXY1	intdaypH1	intdayORP1	intdayTC1	maxdayDOXY1	maxdaypH1	maxdayORP1	maxdayTC1	mindayDOXY1	mindaypH1	mindayORP1	mindayTC1	meandayDOXY1	meandaypH1	meandayORP1	meandayTC1	intDOXY1	intpH1	intORP1	intTC1	ratioDOXY_pH1	ratioDOXY_ORP1	ratioDOXY_TC1	DOXYmax1	pHmax1	ORPmax1	TCmax1	DOXYmin1	pHmin1	ORPmin1	TCmin1	DOXYmean1	pHmean1	ORPmean1	TCmean1	DOXYstd1	pHstd1	ORPstd1	TCstd1	slopesDOXY_pH1	rsqDOXY_pH1	slopesDOXY_ORP1	rsqDOXY_ORP1	slopesDOXY_TC1	rsqDOXY_TC1
	896254.61	2068.5	99899.99998	1131281.413	215.8808078	8.038069421	259.1408763	26.14908994	186.5260493	7.968069421	256.1408763	25.90908994	8.086607504	0.013735515	0.953822829	0.051818558	329411.1805	1458	107550	1110036.232	0.004426079	0.32649165	3.369758822	201.4112271	8.008069421	259.1408763	26.11908994	182.1624816	7.948069421	256.1408763	25.96908994	189.9261747	7.982335156	257.6723448	26.05706197	3.980468903	0.012863832	0.625786219	0.035594735	279.0294101	0.813152941	3.506629842	0.30392286	81.88121917	0.536131898
	1239817.571	2278.5	87600	1131648.286	220.9924723	8.047969588	263.9794786	26.16186864	179.916339	7.977969588	253.9794786	25.90186864	10.00334305	0.016534558	1.845317325	0.057637638	297394.4204	1536	336450	1109842.604	0.005164858	1.131325865	3.731887783	199.9406531	8.017969588	264.9794786	26.11186864	180.6844652	7.957969588	258.9794786	25.98186864	187.6840654	7.994053504	261.8815765	26.05253298	3.788356079	0.012046563	1.395741437	0.036314538	247.2767424	0.618288595	-1.528665792	0.3172002	71.45440541	0.46915623
	1128962.021	2704.5	886500	1131730.991	220.3172086	8.036904696	260.0543539	26.1669768	180.2042271	7.976904696	258.0543539	25.8969768	9.828407397	0.015814226	0.761248508	0.059565463	327518.6432	1903.5	199050	1109826.212	0.005811883	0.607751663	3.388589428	200.1847856	8.016904696	261.0543539	26.1169768	180.8009217	7.946904696	256.0543539	25.9869768	188.5030676	7.991624976	258.729179	26.05215162	3.752611626	0.014398457	0.938718675	0.036863913	203.6481065	0.610555907	3.086608767	0.59616551	71.33287455	0.491037975
	1141356.989	3264	1934100	1131913.07	223.3225611	8.046289055	263.9844703	26.17899011	181.1381164	7.976289055	259.9844703	25.89899011	11.14900951	0.015897047	1.003824758	0.066447484	338328.3794	1710	536700	1109734.979	0.005054261	1.586328646	3.28005289	199.214849	8.016289055	264.9844703	26.11899011	181.5809879	7.946289055	256.9844703	25.98899011	187.4986685	7.986498845	262.5928619	26.05003906	3.595398059	0.015173575	1.968179845	0.03969449	181.3093829	0.585493951	0.543222338	0.088428212	61.47682574	0.460669393
																																													
	intdayDOXY3	intdaypH3	intdayORP3	intdayTC3	maxdayDOXY3	maxdaypH3	maxdayORP3	maxdayTC3	mindayDOXY3	mindaypH3	mindayORP3	mindayTC3	meandayDOXY3	meandaypH3	meandayORP3	meandayTC3																													
	442268.918	1032	607650	632297.2824	214.7774354	8.040947957	262.7781475	26.06484701	182.791557	7.960947957	235.7781475	25.93484701	9.180672864	0.020416102	5.463960376	0.0347547																													
	383232.9174	847.5	284100	632578.3615	214.5712823	8.078202533	265.0061009	26.07092023	185.7834685	7.988202533	250.0061009	26.00092023	8.03321968	0.017932927	2.924447616	0.018038401																													
	391855.35	711	76800	632467.8856	214.1983569	8.058069421	266.1408763	26.05908994	183.9826892	7.968069421	257.1408763	25.98908994	7.849124821	0.020773944	1.688296858	0.017808239																													
	561382.7119	1099.5	229350	632337.4081	213.1951892	8.057969588	266.9794786	26.07186864	178.1905326	7.967969588	257.9794786	25.94186864	10.14388232	0.022400706	1.177936278	0.033300854																													
	488298.2331	1161	499500	632215.5362	211.1833078	8.056904696	262.0543539	26.0669768	180.2042271	7.956904696	239.0543539	25.9169768	8.55204036	0.022373805	4.142854269	0.036497722																													
	503601.5966	1171.5	1104750	632210.4597	212.8966138	8.026289055	265.9844703	26.06899011	180.8496479	7.946289055	216.9844703	25.90899011	9.474410674	0.020111104	9.341629105	0.040070887																													
