Row	intdayDOXY1	intdaypH1	intdayORP1	intdayTC1	maxdayDOXY1	maxdaypH1	maxdayORP1	maxdayTC1	mindayDOXY1	mindaypH1	mindayORP1	mindayTC1	meandayDOXY1	meandaypH1	meandayORP1	meandayTC1	intDOXY1	intpH1	intORP1	intTC1	ratioDOXY_pH1	ratioDOXY_ORP1	ratioDOXY_TC1	DOXYmax1	pHmax1	ORPmax1	TCmax1	DOXYmin1	pHmin1	ORPmin1	TCmin1	DOXYmean1	pHmean1	ORPmean1	TCmean1	DOXYstd1	pHstd1	ORPstd1	TCstd1	slopesDOXY_pH1	rsqDOXY_pH1	slopesDOXY_ORP1	rsqDOXY_ORP1	slopesDOXY_TC1	rsqDOXY_TC1
	707196.2622	2136	1030050	1248990.064	212.9033208	8.420785164	166.0481053	28.79831182	187.4582848	8.360785164	132.0481054	28.59831182	7.585841471	0.015701063	11.10825334	0.053477334	418288.4563	1491	721350	1220628.083	0.003564526	1.724527629	2.918149102	198.7770291	8.400785164	139.0481053	28.72831182	181.2918457	8.350785164	137.0481053	28.57831182	189.8160485	8.375890059	137.9886648	28.65355657	4.07220732	0.012774707	0.654048902	0.047230811	283.5441303	0.791194887	0.108333491	0.000302751	56.41340087	0.428110238
	813001.2701	1122	911400	1249407.87	215.8734926	8.411999037	177.7105331	28.80353725	185.7418383	8.361999037	131.7105331	28.64353725	8.5994041	0.013891577	14.42187143	0.044298127	438544.1113	1110	539400	1220726.187	0.002531102	1.229978892	2.78358814	202.982174	8.391999037	141.7105331	28.72353725	179.9667991	8.341999037	135.7105331	28.57353725	190.3217468	8.368187848	136.3923513	28.65580998	5.129569288	0.013121293	1.077205326	0.046214927	367.1998163	0.882259537	3.473973702	0.53221638	86.15612507	0.602524976
	792443.5348	1072.5	772050	1248689.422	212.9655519	8.387871869	157.692036	28.78574534	185.2596347	8.337871869	135.692036	28.58574534	8.737068075	0.012436138	6.145692177	0.057390095	451806.7494	1012.5	624450	1220446.752	0.002241002	1.382117467	2.701258344	201.0210942	8.357871869	140.692036	28.73574534	180.4960966	8.307871869	137.692036	28.56574534	190.0674957	8.331718023	139.3493786	28.64931178	4.713166978	0.011623378	0.814523925	0.051092371	374.9924791	0.855232535	-1.308469495	0.051133938	70.7089726	0.587537407
	1033134.824	2554.5	1766100	1247959.564	219.1879626	8.446900771	147.1047527	28.84231182	181.9698274	8.356900771	139.1047527	28.38231182	9.6244351	0.02408439	2.29884652	0.12380192	440105.1137	2005.499999	1503750	1220132.483	0.004556866	3.416797381	2.772366068	198.766235	8.396900771	148.1047527	28.75231182	179.8524453	8.336900771	142.1047527	28.54231182	189.6080793	8.374103568	145.398459	28.64210203	4.079313453	0.015170653	1.787405736	0.064605722	252.5840276	0.882360756	-0.453996876	0.039571077	45.13204115	0.510902193
	1027379.803	2613.000001	955050	1249262.422	220.9814917	8.423108863	142.7787412	28.81974534	182.7970694	8.363108863	135.7787412	28.60974534	11.4652364	0.02005154	1.89656976	0.055852393	724557.1949	2260.5	466950.0015	1220194.152	0.003119837	0.644462583	1.684054979	200.0249385	8.413108863	136.7787412	28.72974534	182.7681986	8.363108863	133.7787412	28.53974534	190.2869066	8.386290681	135.7437761	28.64338171	4.297212222	0.012525263	0.763725002	0.051300625	309.8640397	0.815722477	0.142071107	0.000637547	55.64954048	0.441361938
	746719.9139	1615.499999	698850	1249456.018	214.7062182	8.404253372	143.4943481	28.80012685	187.0650526	8.334253372	133.4943481	28.64012685	7.86668737	0.01598136	2.353283417	0.046081004	475109.2451	1419	696600	1220699.404	0.002986682	1.466189107	2.569302568	201.1014979	8.384253372	144.4943481	28.73012685	179.823806	8.314253372	137.4943481	28.55012685	191.0143622	8.347679945	141.8370054	28.65523174	4.867199221	0.017243284	1.835122497	0.05342979	236.0130313	0.699123135	-0.894011942	0.113620975	64.46027528	0.500717762
																																													
	intdayDOXY4	intdaypH4	intdayORP4	intdayTC4	maxdayDOXY4	maxdaypH4	maxdayORP4	maxdayTC4	mindayDOXY4	mindaypH4	mindayORP4	mindayTC4	meandayDOXY4	meandaypH4	meandayORP4	meandayTC4																													
	160092.674	564.0000002	728400.0005	361673.7289	207.3008775	8.410785164	233.0481053	28.74831182	191.7984638	8.380785164	139.0481053	28.66831182	4.186599236	0.007019984	29.2346826	0.02194577																													
	201887.6275	277.5000002	255300.0001	361688.5694	208.4713818	8.391999037	150.7105331	28.74353725	192.8216212	8.371999037	136.7105331	28.66353725	4.12063732	0.004501753	4.409543661	0.022913483																													
	189427.8682	220.5000004	241650	361635.3913	207.2726147	8.367871869	144.692036	28.74574534	189.4299604	8.337871869	139.692036	28.65574534	5.160641325	0.008754053	1.721790512	0.02119623																													
	212293.5598	667.5	562800	361667.1289	207.1415105	8.426900771	153.1047527	28.77231182	190.8316544	8.376900771	145.1047527	28.61231182	5.054345883	0.012254228	2.204897397	0.035807409																													
	254710.0984	775.5000001	261300	361654.2913	212.678308	8.423108863	138.7787412	28.75974534	189.3587465	8.383108863	136.7787412	28.64974534	6.413870879	0.008041972	0.666389751	0.025961041																													
	187671.247	295.4999996	247950	361795.5983	207.486775	8.384253372	143.4943481	28.77012685	193.807447	8.344253372	139.4943481	28.67012685	3.786563688	0.010628114	1.4398228	0.023415454																													
