Row	intdayDOXY1	intdaypH1	intdayORP1	intdayTC1	maxdayDOXY1	maxdaypH1	maxdayORP1	maxdayTC1	mindayDOXY1	mindaypH1	mindayORP1	mindayTC1	meandayDOXY1	meandaypH1	meandayORP1	meandayTC1	intDOXY1	intpH1	intORP1	intTC1	ratioDOXY_pH1	ratioDOXY_ORP1	ratioDOXY_TC1	DOXYmax1	pHmax1	ORPmax1	TCmax1	DOXYmin1	pHmin1	ORPmin1	TCmin1	DOXYmean1	pHmean1	ORPmean1	TCmean1	DOXYstd1	pHstd1	ORPstd1	TCstd1	slopesDOXY_pH1	rsqDOXY_pH1	slopesDOXY_ORP1	rsqDOXY_ORP1	slopesDOXY_TC1	rsqDOXY_TC1
	1157175.281	3433.5	520650	1229961.576	225.4091867	8.345453302	137.9378012	28.59397877	188.6556619	8.265453302	132.9378012	28.01397877	9.707841536	0.014106183	0.801753216	0.179733506	350415.1801	1665	495300	1215268.189	0.004751506	1.413466163	3.468080888	209.3665646	8.295453302	138.9378012	28.57397877	181.7121787	8.225453302	134.9378012	28.15397877	189.9944814	8.264411635	136.4864123	28.3285621	5.015936632	0.014177632	1.289168763	0.138214766	306.1029963	0.748580428	-0.525433213	0.018236879	17.24427211	0.225784716
	1163917.773	2052	862950	1230007.391	228.3750563	8.350740524	141.9178716	28.58258369	189.0072717	8.280740524	130.9178716	28.06258369	10.84503655	0.021989498	1.42520996	0.168485389	309333.2653	1045.5	876000	1215119.84	0.00337985	2.831897175	3.928190003	206.8334316	8.320740524	141.9178716	28.55258369	186.7161097	8.270740524	135.9178716	28.16258369	192.1938571	8.295254413	139.3345382	28.32515314	3.390536173	0.010366019	1.826380118	0.128893877	248.2356763	0.575990921	-1.164747952	0.393649304	18.16407889	0.476820115
	1421514.186	2422.5	711600	1230735.823	230.8461976	8.353143806	142.7818809	28.60191546	184.8978433	8.273143806	102.7818809	28.01191546	12.80806464	0.023548084	5.940183648	0.179879194	366983.1693	1968	2018250	1214624.673	0.005362644	5.499571012	3.3097558	210.7855885	8.343143806	174.7818809	28.57191546	178.0779816	8.243143806	127.7818809	28.11191546	186.7694659	8.289324362	139.9068809	28.31372102	5.362266281	0.01869881	3.931004605	0.154275445	259.2323538	0.817164682	-0.19433117	0.020295291	29.33205931	0.712167207
	1363767.385	2980.5	531750	1230371.848	230.7652269	8.351268073	141.7924319	28.58665169	184.7346631	8.271268073	130.7924319	28.05665169	12.73935211	0.01888933	1.552802334	0.165508349	275385.9657	880.5	649650	1215322.857	0.003197331	2.359052678	4.413161921	211.0971423	8.311268073	141.7924319	28.55665169	181.3819523	8.251268073	135.7924319	28.15665169	187.9262434	8.272031962	138.9313208	28.32984613	4.731966797	0.014195432	1.912824262	0.132034393	304.3353076	0.833524831	-1.69916952	0.471780715	28.25971744	0.621765179
																																													
	intdayDOXY3	intdaypH3	intdayORP3	intdayTC3	maxdayDOXY3	maxdaypH3	maxdayORP3	maxdayTC3	mindayDOXY3	mindaypH3	mindayORP3	mindayTC3	meandayDOXY3	meandaypH3	meandayORP3	meandayTC3	intDOXY3	intpH3	intORP3	intTC3	ratioDOXY_pH3	ratioDOXY_ORP3	ratioDOXY_TC3	DOXYmax3	pHmax3	ORPmax3	TCmax3	DOXYmin3	pHmin3	ORPmin3	TCmin3	DOXYmean3	pHmean3	ORPmean3	TCmean3	DOXYstd3	pHstd3	ORPstd3	TCstd3	slopesDOXY_pH3	rsqDOXY_pH3	slopesDOXY_ORP3	rsqDOXY_ORP3	slopesDOXY_TC3	rsqDOXY_TC3
	1185063.574	1762.5	466950	1228670.245	233.7075787	8.356766315	144.7373323	28.45770679	184.3996536	8.276766315	135.7373323	28.08770679	12.79300931	0.024856698	3.188970423	0.117570349	791044.1185	2103	547200	1204243.309	0.002658512	0.691743971	1.522346581	211.1292829	8.326766315	142.7373323	28.33770679	193.0982276	8.276766315	137.7373323	28.18770679	200.8144198	8.296206874	140.5834861	28.26854595	3.935452858	0.01185453	1.420710457	0.042285024	249.0004328	0.562573783	0.643633213	0.053988171	-14.24072001	0.023412491
	1281611.118	1767	1017450	1228567.99	235.3306874	8.351760453	157.7807086	28.46270092	185.4574086	8.281760453	133.7807086	28.08270092	11.11473594	0.021491834	7.836499392	0.117126193	919224.494	2674.5	699000	1203799.059	0.002909518	0.760423601	1.309581139	211.3025791	8.331760453	142.7807086	28.34270092	195.8869658	8.281760453	138.7807086	28.15270092	201.0378961	8.304557656	139.200289	28.25801561	2.849057026	0.009815595	0.716137797	0.051550661	229.5050811	0.625195147	1.894378292	0.226738007	10.72945308	0.037689586
	1031727.967	1984.5	743700	1228542.576	226.2720184	8.335453302	144.9378012	28.46397877	187.1562016	8.255453302	136.9378012	28.07397877	10.50447451	0.020346201	1.093508349	0.115955667	1006905.885	1702.5	741600	1204366.496	0.001690823	0.736513721	1.196106323	212.0815783	8.285453302	144.9378012	28.34397877	194.7047386	8.245453302	138.9378012	28.15397877	205.3652175	8.265453302	142.3433956	28.27139136	3.227513092	0.007872219	1.954546027	0.042288634	247.3271924	0.363916743	0.628881577	0.145041915	-23.0713025	0.091380918
	980851.9353	2073	1223400	1228502.891	231.9109149	8.360740524	147.9178716	28.45258369	188.3718369	8.290740524	138.9178716	28.08258369	11.15469013	0.024034792	1.152762593	0.116219424	607949.6055	1729.5	1095600	1204238.065	0.002844808	1.802123054	1.980818894	208.4447675	8.340740524	147.9178716	28.33258369	190.5489739	8.290740524	141.9178716	28.18258369	199.2034216	8.311369894	144.6381513	28.26838789	4.335727493	0.013749099	1.962341209	0.040077611	279.0706669	0.783164334	0.852668533	0.148931157	-1.684202789	0.000242364
	1225429.732	2722.5	3199350	1228758.823	237.3588704	8.363143806	186.7818809	28.47191546	184.8978433	8.293143806	140.7818809	28.08191546	12.15483086	0.022993396	16.76218139	0.1177621	1026538.342	3606	3780900	1203707.099	0.003512777	3.683155169	1.172588543	210.7855885	8.343143806	188.7818809	28.33191546	197.0928776	8.303143806	174.7818809	28.13191546	202.1972093	8.327829121	181.5371257	28.25583155	2.665478207	0.008623926	3.961463635	0.05239389	218.1237391	0.498041669	-0.105115063	0.024405684	4.148187703	0.006648563
	1173907.055	1602	867000	1228165.348	233.228518	8.321268073	147.7924319	28.44665169	184.7346631	8.261268073	136.7924319	28.07665169	12.86788188	0.020044	2.198477164	0.113940562	956682.1284	1647	875700	1203896.862	0.001721575	0.91535106	1.258408437	213.5870089	8.321268073	148.7924319	28.33665169	193.9365131	8.261268073	140.7924319	28.14665169	203.8636027	8.289974367	144.348376	28.26035798	4.965308899	0.016160651	2.284442866	0.043696751	271.8136256	0.782650059	0.96359788	0.196543972	14.48918267	0.016258989
																																													
	intdayDOXY4	intdaypH4	intdayORP4	intdayTC4	maxdayDOXY4	maxdaypH4	maxdayORP4	maxdayTC4	mindayDOXY4	mindaypH4	mindayORP4	mindayTC4	meandayDOXY4	meandaypH4	meandayORP4	meandayTC4																													
	247133.1917	243	154950	304173.7333	217.7574398	8.326766315	144.7373323	28.20770679	199.3008091	8.276766315	141.7373323	28.13770679	6.152384319	0.012562158	1.316903274	0.013874166																													
	258724.2083	306	354000	304086.67	214.6154453	8.331760453	174.7807086	28.17270092	198.4496934	8.291760453	138.7807086	28.12270092	5.920034957	0.012436022	14.11625902	0.015339012																													
	219347.6914	159	239850	304086.9707	213.0655576	8.275453302	145.9378012	28.19397877	202.21748	8.245453302	143.9378012	28.12397877	3.146831536	0.009012837	0.494716833	0.019128929																													
	186035.0256	439.5	367050	304128.9039	213.4040929	8.340740524	147.9178716	28.19258369	196.6643354	8.300740524	145.9178716	28.13258369	5.848995983	0.015082356	0.333333333	0.012875005																													
	251619.0884	637.5	1101600	304082.687	214.956365	8.343143806	210.7818809	28.18191546	200.2567324	8.313143806	185.7818809	28.12191546	5.49726898	0.008427397	5.579617561	0.013237267																													
	258404.0915	316.5	275100	303973.3382	215.2949131	8.311268073	147.7924319	28.16665169	198.3316287	8.261268073	144.7924319	28.10665169	6.235820943	0.015701801	0.799305254	0.012460147																													
